club_key,grade_key,display_name,squad_number,playhq_id
semaphore,amnd-winter-2012-primary-5,Semaphore,,archive:amnd-winter-2012:primary-5:semaphore:none
tango-netball-club-inc,amnd-winter-2012-primary-5,Tango,,archive:amnd-winter-2012:primary-5:tango-netball-club-inc:none
norwood-netball-club,amnd-winter-2012-primary-5,Newton Jaguars,,archive:amnd-winter-2012:primary-5:norwood-netball-club:none
adelaide-wildcats,amnd-winter-2012-primary-5,Adelaide Wildcats,,archive:amnd-winter-2012:primary-5:adelaide-wildcats:none
contax,amnd-winter-2012-primary-5,Contax,,archive:amnd-winter-2012:primary-5:contax:none
metro-jets,amnd-winter-2012-primary-5,Western Jets,,archive:amnd-winter-2012:primary-5:metro-jets:none
matrics,amnd-winter-2012-primary-6,Matrics,,archive:amnd-winter-2012:primary-6:matrics:none
metro-jets,amnd-winter-2012-primary-6,Western Jets,1,archive:amnd-winter-2012:primary-6:metro-jets:1
oakdale-netball-club-sa,amnd-winter-2012-primary-6,Oakdale,,archive:amnd-winter-2012:primary-6:oakdale-netball-club-sa:none
garville,amnd-winter-2012-primary-6,Garville,,archive:amnd-winter-2012:primary-6:garville:none
woods-panthers,amnd-winter-2012-primary-6,Woods Panthers,,archive:amnd-winter-2012:primary-6:woods-panthers:none
metro-jets,amnd-winter-2012-primary-6,Western Jets,2,archive:amnd-winter-2012:primary-6:metro-jets:2
norwood-netball-club,amnd-winter-2012-primary-7,Newton Jaguars,,archive:amnd-winter-2012:primary-7:norwood-netball-club:none
matrics,amnd-winter-2012-primary-7,Matrics,,archive:amnd-winter-2012:primary-7:matrics:none
adelaide-cougars,amnd-winter-2012-primary-7,Adelaide Cougars,,archive:amnd-winter-2012:primary-7:adelaide-cougars:none
adelaide-wildcats,amnd-winter-2012-primary-7,Adelaide Wildcats,,archive:amnd-winter-2012:primary-7:adelaide-wildcats:none
tango-netball-club-inc,amnd-winter-2012-primary-7,Tango,,archive:amnd-winter-2012:primary-7:tango-netball-club-inc:none
adelaide-cougars,amnd-winter-2012-sub-junior-1,Adelaide Cougars,,archive:amnd-winter-2012:sub-junior-1:adelaide-cougars:none
contax,amnd-winter-2012-sub-junior-1,Contax,,archive:amnd-winter-2012:sub-junior-1:contax:none
metro-jets,amnd-winter-2012-sub-junior-1,Western Jets,,archive:amnd-winter-2012:sub-junior-1:metro-jets:none
woods-panthers,amnd-winter-2012-sub-junior-1,Woods Panthers,,archive:amnd-winter-2012:sub-junior-1:woods-panthers:none
garville,amnd-winter-2012-sub-junior-1,Garville,,archive:amnd-winter-2012:sub-junior-1:garville:none
oakdale-netball-club-sa,amnd-winter-2012-sub-junior-1,Oakdale,,archive:amnd-winter-2012:sub-junior-1:oakdale-netball-club-sa:none
matrics,amnd-winter-2012-sub-junior-1,Matrics,,archive:amnd-winter-2012:sub-junior-1:matrics:none
tango-netball-club-inc,amnd-winter-2012-sub-junior-1,Tango,,archive:amnd-winter-2012:sub-junior-1:tango-netball-club-inc:none
contax,amnd-winter-2012-sub-junior-2,Contax,1,archive:amnd-winter-2012:sub-junior-2:contax:1
norwood-netball-club,amnd-winter-2012-sub-junior-2,Newton Jaguars,,archive:amnd-winter-2012:sub-junior-2:norwood-netball-club:none
metro-jets,amnd-winter-2012-sub-junior-2,Western Jets,,archive:amnd-winter-2012:sub-junior-2:metro-jets:none
contax,amnd-winter-2012-sub-junior-2,Contax,2,archive:amnd-winter-2012:sub-junior-2:contax:2
woods-panthers,amnd-winter-2012-sub-junior-2,Woods Panthers,,archive:amnd-winter-2012:sub-junior-2:woods-panthers:none
tango-netball-club-inc,amnd-winter-2012-sub-junior-2,Tango,,archive:amnd-winter-2012:sub-junior-2:tango-netball-club-inc:none
oakdale-netball-club-sa,amnd-winter-2012-sub-junior-3,Oakdale,,archive:amnd-winter-2012:sub-junior-3:oakdale-netball-club-sa:none
matrics,amnd-winter-2012-sub-junior-3,Matrics,,archive:amnd-winter-2012:sub-junior-3:matrics:none
woods-panthers,amnd-winter-2012-sub-junior-3,Woods Panthers,,archive:amnd-winter-2012:sub-junior-3:woods-panthers:none
garville,amnd-winter-2012-sub-junior-3,Garville,,archive:amnd-winter-2012:sub-junior-3:garville:none
metro-jets,amnd-winter-2012-sub-junior-3,Western Jets,,archive:amnd-winter-2012:sub-junior-3:metro-jets:none
norwood-netball-club,amnd-winter-2012-sub-junior-3,Newton Jaguars,,archive:amnd-winter-2012:sub-junior-3:norwood-netball-club:none
harlequin,amnd-winter-2012-sub-junior-3,Harlequin,,archive:amnd-winter-2012:sub-junior-3:harlequin:none
adelaide-cougars,amnd-winter-2012-sub-junior-3,Adelaide Cougars,,archive:amnd-winter-2012:sub-junior-3:adelaide-cougars:none
oakdale-netball-club-sa,amnd-winter-2012-sub-junior-4,Oakdale,,archive:amnd-winter-2012:sub-junior-4:oakdale-netball-club-sa:none
contax,amnd-winter-2012-sub-junior-4,Contax,,archive:amnd-winter-2012:sub-junior-4:contax:none
woods-panthers,amnd-winter-2012-sub-junior-4,Woods Panthers,,archive:amnd-winter-2012:sub-junior-4:woods-panthers:none
norwood-netball-club,amnd-winter-2012-sub-junior-4,Newton Jaguars,,archive:amnd-winter-2012:sub-junior-4:norwood-netball-club:none
matrics,amnd-winter-2012-sub-junior-4,Matrics,,archive:amnd-winter-2012:sub-junior-4:matrics:none
garville,amnd-winter-2012-sub-junior-4,Garville,,archive:amnd-winter-2012:sub-junior-4:garville:none
semaphore,amnd-winter-2012-sub-junior-4,Semaphore,,archive:amnd-winter-2012:sub-junior-4:semaphore:none
tango-netball-club-inc,amnd-winter-2012-sub-junior-4,Tango,,archive:amnd-winter-2012:sub-junior-4:tango-netball-club-inc:none
cheerio-netball-club,amnd-winter-2012-sub-junior-5,Cheerio,,archive:amnd-winter-2012:sub-junior-5:cheerio-netball-club:none
woods-panthers,amnd-winter-2012-sub-junior-5,Woods Panthers,,archive:amnd-winter-2012:sub-junior-5:woods-panthers:none
matrics,amnd-winter-2012-sub-junior-5,Matrics,,archive:amnd-winter-2012:sub-junior-5:matrics:none
contax,amnd-winter-2012-sub-junior-5,Contax,,archive:amnd-winter-2012:sub-junior-5:contax:none
tango-netball-club-inc,amnd-winter-2012-sub-junior-5,Tango,,archive:amnd-winter-2012:sub-junior-5:tango-netball-club-inc:none
oakdale-netball-club-sa,amnd-winter-2012-sub-junior-5,Oakdale,,archive:amnd-winter-2012:sub-junior-5:oakdale-netball-club-sa:none
norwood-netball-club,amnd-winter-2012-sub-junior-5,Newton Jaguars,,archive:amnd-winter-2012:sub-junior-5:norwood-netball-club:none
metro-jets,amnd-winter-2012-sub-junior-5,Western Jets,,archive:amnd-winter-2012:sub-junior-5:metro-jets:none
woods-panthers,amnd-winter-2012-sub-junior-6,Woods Panthers,,archive:amnd-winter-2012:sub-junior-6:woods-panthers:none
norwood-netball-club,amnd-winter-2012-sub-junior-6,Newton Jaguars,,archive:amnd-winter-2012:sub-junior-6:norwood-netball-club:none
adelaide-wildcats,amnd-winter-2012-sub-junior-6,Adelaide Wildcats,,archive:amnd-winter-2012:sub-junior-6:adelaide-wildcats:none
metro-jets,amnd-winter-2012-sub-junior-6,Western Jets,,archive:amnd-winter-2012:sub-junior-6:metro-jets:none
sa-ladybirds,amnd-winter-2012-sub-junior-6,Ladybirds,,archive:amnd-winter-2012:sub-junior-6:sa-ladybirds:none
matrics,amnd-winter-2012-sub-junior-6,Matrics,,archive:amnd-winter-2012:sub-junior-6:matrics:none
harlequin,amnd-winter-2012-sub-junior-6,Harlequin,,archive:amnd-winter-2012:sub-junior-6:harlequin:none
contax,amnd-winter-2012-sub-junior-6,Contax,,archive:amnd-winter-2012:sub-junior-6:contax:none
matrics,amnd-winter-2012-sub-junior-7,Matrics,,archive:amnd-winter-2012:sub-junior-7:matrics:none
garville,amnd-winter-2012-sub-junior-7,Garville,,archive:amnd-winter-2012:sub-junior-7:garville:none
cheerio-netball-club,amnd-winter-2012-sub-junior-7,Cheerio,,archive:amnd-winter-2012:sub-junior-7:cheerio-netball-club:none
woods-panthers,amnd-winter-2012-sub-junior-7,Woods Panthers,,archive:amnd-winter-2012:sub-junior-7:woods-panthers:none
metro-jets,amnd-winter-2012-sub-junior-7,Western Jets,,archive:amnd-winter-2012:sub-junior-7:metro-jets:none
adelaide-cougars,amnd-winter-2012-sub-junior-7,Adelaide Cougars,,archive:amnd-winter-2012:sub-junior-7:adelaide-cougars:none
tango-netball-club-inc,amnd-winter-2012-sub-junior-8,Tango,,archive:amnd-winter-2012:sub-junior-8:tango-netball-club-inc:none
garville,amnd-winter-2012-sub-junior-8,Garville,,archive:amnd-winter-2012:sub-junior-8:garville:none
matrics,amnd-winter-2012-sub-junior-8,Matrics,,archive:amnd-winter-2012:sub-junior-8:matrics:none
oakdale-netball-club-sa,amnd-winter-2012-sub-junior-8,Oakdale,,archive:amnd-winter-2012:sub-junior-8:oakdale-netball-club-sa:none
norwood-netball-club,amnd-winter-2012-sub-junior-8,Newton Jaguars,,archive:amnd-winter-2012:sub-junior-8:norwood-netball-club:none
woods-panthers,amnd-winter-2012-sub-junior-8,Woods Panthers,,archive:amnd-winter-2012:sub-junior-8:woods-panthers:none
adelaide-wildcats,amnd-winter-2012-sub-junior-8,Adelaide Wildcats,,archive:amnd-winter-2012:sub-junior-8:adelaide-wildcats:none
metro-jets,amnd-winter-2012-sub-junior-8,Western Jets,,archive:amnd-winter-2012:sub-junior-8:metro-jets:none
fielders-flames,amnd-winter-2013-a-grade,Flames,,archive:amnd-winter-2013:a-grade:fielders-flames:none
adelaide-wildcats,amnd-winter-2013-a-grade,Adelaide Wildcats,,archive:amnd-winter-2013:a-grade:adelaide-wildcats:none
oakdale-netball-club-sa,amnd-winter-2013-a-grade,Oakdale Phoenix,,archive:amnd-winter-2013:a-grade:oakdale-netball-club-sa:none
norwood-netball-club,amnd-winter-2013-a-grade,Newton Jaguars,,archive:amnd-winter-2013:a-grade:norwood-netball-club:none
woods-panthers,amnd-winter-2013-a-grade,Woods Panthers,,archive:amnd-winter-2013:a-grade:woods-panthers:none
cheerio-netball-club,amnd-winter-2013-a-grade,Cheerio Phoenix,,archive:amnd-winter-2013:a-grade:cheerio-netball-club:none
contax,amnd-winter-2013-a-grade,Contax,,archive:amnd-winter-2013:a-grade:contax:none
matrics,amnd-winter-2013-a-grade,Matrics,,archive:amnd-winter-2013:a-grade:matrics:none
harlequin,amnd-winter-2013-a-grade,Harlequin,,archive:amnd-winter-2013:a-grade:harlequin:none
tango-netball-club-inc,amnd-winter-2013-a-grade,Tango,,archive:amnd-winter-2013:a-grade:tango-netball-club-inc:none
adelaide-wildcats,amnd-winter-2013-amnd-league,Adelaide Wildcats,,archive:amnd-winter-2013:amnd-league:adelaide-wildcats:none
cheerio-netball-club,amnd-winter-2013-amnd-league,Cheerio Phoenix,,archive:amnd-winter-2013:amnd-league:cheerio-netball-club:none
matrics,amnd-winter-2013-amnd-league,Matrics,,archive:amnd-winter-2013:amnd-league:matrics:none
oakdale-netball-club-sa,amnd-winter-2013-amnd-league,Oakdale Phoenix,,archive:amnd-winter-2013:amnd-league:oakdale-netball-club-sa:none
woods-panthers,amnd-winter-2013-amnd-league,Woods Panthers,,archive:amnd-winter-2013:amnd-league:woods-panthers:none
contax,amnd-winter-2013-amnd-league,Contax,,archive:amnd-winter-2013:amnd-league:contax:none
norwood-netball-club,amnd-winter-2013-amnd-league,Newton Jaguars,,archive:amnd-winter-2013:amnd-league:norwood-netball-club:none
tango-netball-club-inc,amnd-winter-2013-amnd-league,Tango,,archive:amnd-winter-2013:amnd-league:tango-netball-club-inc:none
metro-jets,amnd-winter-2013-amnd-league,Western Jets,,archive:amnd-winter-2013:amnd-league:metro-jets:none
garville,amnd-winter-2013-amnd-league,Garville,,archive:amnd-winter-2013:amnd-league:garville:none
harlequin,amnd-winter-2013-amnd-league,Harlequin,,archive:amnd-winter-2013:amnd-league:harlequin:none
adelaide-cougars,amnd-winter-2013-amnd-league,Adelaide Cougars,,archive:amnd-winter-2013:amnd-league:adelaide-cougars:none
adelaide-swish,amnd-winter-2013-b-1,Swish,,archive:amnd-winter-2013:b-1:adelaide-swish:none
adelaide-university,amnd-winter-2013-b-1,Adelaide University,,archive:amnd-winter-2013:b-1:adelaide-university:none
woods-panthers,amnd-winter-2013-b-1,Woods Panthers,,archive:amnd-winter-2013:b-1:woods-panthers:none
adelaide-wildcats,amnd-winter-2013-b-1,Adelaide Wildcats,,archive:amnd-winter-2013:b-1:adelaide-wildcats:none
garville,amnd-winter-2013-b-1,Garville,,archive:amnd-winter-2013:b-1:garville:none
sacred-heart-o-c,amnd-winter-2013-b-1,Sacred Heart O.C.,,archive:amnd-winter-2013:b-1:sacred-heart-o-c:none
cheerio-netball-club,amnd-winter-2013-b-1,Cheerio Phoenix,,archive:amnd-winter-2013:b-1:cheerio-netball-club:none
contax,amnd-winter-2013-b-1,Contax,,archive:amnd-winter-2013:b-1:contax:none
oakdale-netball-club-sa,amnd-winter-2013-b-1,Oakdale Phoenix,,archive:amnd-winter-2013:b-1:oakdale-netball-club-sa:none
adelaide-cougars,amnd-winter-2013-b-1,Adelaide Cougars,,archive:amnd-winter-2013:b-1:adelaide-cougars:none
adelaide-swish,amnd-winter-2013-b-2,Swish,,archive:amnd-winter-2013:b-2:adelaide-swish:none
pembroke-o-s,amnd-winter-2013-b-2,Pembroke O.S.,,archive:amnd-winter-2013:b-2:pembroke-o-s:none
walkerville,amnd-winter-2013-b-2,Walkerville,,archive:amnd-winter-2013:b-2:walkerville:none
city-coasters,amnd-winter-2013-b-2,City Coasters,,archive:amnd-winter-2013:b-2:city-coasters:none
matrics,amnd-winter-2013-b-2,Matrics,,archive:amnd-winter-2013:b-2:matrics:none
adelaide-wildcats,amnd-winter-2013-b-2,Adelaide Wildcats,,archive:amnd-winter-2013:b-2:adelaide-wildcats:none
contax,amnd-winter-2013-b-2,Contax,,archive:amnd-winter-2013:b-2:contax:none
seymour-o-c,amnd-winter-2013-b-2,Seymour O.C.,,archive:amnd-winter-2013:b-2:seymour-o-c:none
oakdale-netball-club-sa,amnd-winter-2013-b-2,Oakdale Phoenix,,archive:amnd-winter-2013:b-2:oakdale-netball-club-sa:none
garville,amnd-winter-2013-b-2,Garville,,archive:amnd-winter-2013:b-2:garville:none
metro-jets,amnd-winter-2013-b-3,Western Jets,,archive:amnd-winter-2013:b-3:metro-jets:none
woods-panthers,amnd-winter-2013-b-3,Woods Panthers,,archive:amnd-winter-2013:b-3:woods-panthers:none
walkerville,amnd-winter-2013-b-3,Walkerville,,archive:amnd-winter-2013:b-3:walkerville:none
adelaide-university,amnd-winter-2013-b-3,Adelaide University,,archive:amnd-winter-2013:b-3:adelaide-university:none
cheerio-netball-club,amnd-winter-2013-b-3,Cheerio Phoenix,,archive:amnd-winter-2013:b-3:cheerio-netball-club:none
tango-netball-club-inc,amnd-winter-2013-b-3,Tango,,archive:amnd-winter-2013:b-3:tango-netball-club-inc:none
norwood-netball-club,amnd-winter-2013-b-3,Newton Jaguars,,archive:amnd-winter-2013:b-3:norwood-netball-club:none
contax,amnd-winter-2013-b-3,Contax,,archive:amnd-winter-2013:b-3:contax:none
matrics,amnd-winter-2013-b-4,Matrics,,archive:amnd-winter-2013:b-4:matrics:none
mosa,amnd-winter-2013-b-4,MOSA,,archive:amnd-winter-2013:b-4:mosa:none
sacred-heart-o-c,amnd-winter-2013-b-4,Sacred Heart O.C.,,archive:amnd-winter-2013:b-4:sacred-heart-o-c:none
old-ignatians,amnd-winter-2013-b-4,Old Ignatians,,archive:amnd-winter-2013:b-4:old-ignatians:none
walkerville,amnd-winter-2013-b-4,Walkerville,,archive:amnd-winter-2013:b-4:walkerville:none
city-coasters,amnd-winter-2013-b-4,City Coasters,,archive:amnd-winter-2013:b-4:city-coasters:none
metro-jets,amnd-winter-2013-b-4,Western Jets,,archive:amnd-winter-2013:b-4:metro-jets:none
adelaide-cougars,amnd-winter-2013-b-4,Adelaide Cougars,,archive:amnd-winter-2013:b-4:adelaide-cougars:none
westminster-o-s,amnd-winter-2013-b-4,Westminster O.S.,,archive:amnd-winter-2013:b-4:westminster-o-s:none
adelaide-wildcats,amnd-winter-2013-b-4,Adelaide Wildcats,,archive:amnd-winter-2013:b-4:adelaide-wildcats:none
oakdale-netball-club-sa,amnd-winter-2013-b-5,Oakdale Phoenix,1,archive:amnd-winter-2013:b-5:oakdale-netball-club-sa:1
pembroke-o-s,amnd-winter-2013-b-5,Pembroke O.S.,,archive:amnd-winter-2013:b-5:pembroke-o-s:none
sacred-heart-o-c,amnd-winter-2013-b-5,Sacred Heart O.C.,,archive:amnd-winter-2013:b-5:sacred-heart-o-c:none
flinders-university,amnd-winter-2013-b-5,Flinders University,,archive:amnd-winter-2013:b-5:flinders-university:none
woods-panthers,amnd-winter-2013-b-5,Woods Panthers,,archive:amnd-winter-2013:b-5:woods-panthers:none
cheerio-netball-club,amnd-winter-2013-b-5,Cheerio Phoenix,,archive:amnd-winter-2013:b-5:cheerio-netball-club:none
adelaide-university,amnd-winter-2013-b-5,Adelaide University,,archive:amnd-winter-2013:b-5:adelaide-university:none
harlequin,amnd-winter-2013-b-5,Harlequin,,archive:amnd-winter-2013:b-5:harlequin:none
metro-jets,amnd-winter-2013-b-5,Western Jets,,archive:amnd-winter-2013:b-5:metro-jets:none
oakdale-netball-club-sa,amnd-winter-2013-b-5,Oakdale Phoenix,2,archive:amnd-winter-2013:b-5:oakdale-netball-club-sa:2
city-coasters,amnd-winter-2013-c-1,City Coasters,,archive:amnd-winter-2013:c-1:city-coasters:none
pembroke-o-s,amnd-winter-2013-c-1,Pembroke O.S.,,archive:amnd-winter-2013:c-1:pembroke-o-s:none
walkerville,amnd-winter-2013-c-1,Walkerville,,archive:amnd-winter-2013:c-1:walkerville:none
harlequin,amnd-winter-2013-c-1,Harlequin,,archive:amnd-winter-2013:c-1:harlequin:none
adelaide-wildcats,amnd-winter-2013-c-1,Adelaide Wildcats,,archive:amnd-winter-2013:c-1:adelaide-wildcats:none
cheerio-netball-club,amnd-winter-2013-c-1,Cheerio Phoenix,,archive:amnd-winter-2013:c-1:cheerio-netball-club:none
matrics,amnd-winter-2013-c-1,Matrics,,archive:amnd-winter-2013:c-1:matrics:none
flinders-university,amnd-winter-2013-c-1,Flinders University,,archive:amnd-winter-2013:c-1:flinders-university:none
city-coasters,amnd-winter-2013-c-2,City Coasters,,archive:amnd-winter-2013:c-2:city-coasters:none
adelaide-swish,amnd-winter-2013-c-2,Swish,,archive:amnd-winter-2013:c-2:adelaide-swish:none
pembroke-o-s,amnd-winter-2013-c-2,Pembroke O.S.,,archive:amnd-winter-2013:c-2:pembroke-o-s:none
walkerville,amnd-winter-2013-c-2,Walkerville,,archive:amnd-winter-2013:c-2:walkerville:none
old-ignatians,amnd-winter-2013-c-2,Old Ignatians,,archive:amnd-winter-2013:c-2:old-ignatians:none
westminster-o-s,amnd-winter-2013-c-2,Westminster O.S.,,archive:amnd-winter-2013:c-2:westminster-o-s:none
adelaide-university,amnd-winter-2013-c-2,Adelaide University,,archive:amnd-winter-2013:c-2:adelaide-university:none
woods-panthers,amnd-winter-2013-c-2,Woods Panthers,,archive:amnd-winter-2013:c-2:woods-panthers:none
metro-jets,amnd-winter-2013-c-2,Western Jets,,archive:amnd-winter-2013:c-2:metro-jets:none
adelaide-cougars,amnd-winter-2013-c-2,Adelaide Cougars,,archive:amnd-winter-2013:c-2:adelaide-cougars:none
garville,amnd-winter-2013-c-3,Garville,,archive:amnd-winter-2013:c-3:garville:none
old-ignatians,amnd-winter-2013-c-3,Old Ignatians,,archive:amnd-winter-2013:c-3:old-ignatians:none
walkerville,amnd-winter-2013-c-3,Walkerville,,archive:amnd-winter-2013:c-3:walkerville:none
semaphore,amnd-winter-2013-c-3,Semaphore,,archive:amnd-winter-2013:c-3:semaphore:none
sacred-heart-o-c,amnd-winter-2013-c-3,Sacred Heart O.C.,,archive:amnd-winter-2013:c-3:sacred-heart-o-c:none
adelaide-wildcats,amnd-winter-2013-c-3,Adelaide Wildcats,,archive:amnd-winter-2013:c-3:adelaide-wildcats:none
adelaide-university,amnd-winter-2013-c-3,Adelaide University,,archive:amnd-winter-2013:c-3:adelaide-university:none
pembroke-o-s,amnd-winter-2013-c-3,Pembroke O.S.,,archive:amnd-winter-2013:c-3:pembroke-o-s:none
city-coasters,amnd-winter-2013-c-3,City Coasters,,archive:amnd-winter-2013:c-3:city-coasters:none
flinders-university,amnd-winter-2013-c-3,Flinders University,,archive:amnd-winter-2013:c-3:flinders-university:none
old-ignatians,amnd-winter-2013-c-4,Old Ignatians,,archive:amnd-winter-2013:c-4:old-ignatians:none
pembroke-o-s,amnd-winter-2013-c-4,Pembroke O.S.,,archive:amnd-winter-2013:c-4:pembroke-o-s:none
westminster-o-s,amnd-winter-2013-c-4,Westminster O.S.,,archive:amnd-winter-2013:c-4:westminster-o-s:none
semaphore,amnd-winter-2013-c-4,Semaphore,,archive:amnd-winter-2013:c-4:semaphore:none
walkerville,amnd-winter-2013-c-4,Walkerville,2,archive:amnd-winter-2013:c-4:walkerville:2
mosa,amnd-winter-2013-c-4,MOSA,,archive:amnd-winter-2013:c-4:mosa:none
walkerville,amnd-winter-2013-c-4,Walkerville,1,archive:amnd-winter-2013:c-4:walkerville:1
adelaide-university,amnd-winter-2013-c-4,Adelaide University,,archive:amnd-winter-2013:c-4:adelaide-university:none
flinders-university,amnd-winter-2013-c-4,Flinders University,,archive:amnd-winter-2013:c-4:flinders-university:none
semaphore,amnd-winter-2013-c-6,Semaphore,,archive:amnd-winter-2013:c-6:semaphore:none
norwood-netball-club,amnd-winter-2013-c-6,Newton Jaguars,,archive:amnd-winter-2013:c-6:norwood-netball-club:none
matrics,amnd-winter-2013-c-6,Matrics,,archive:amnd-winter-2013:c-6:matrics:none
contax,amnd-winter-2013-c-6,Contax,,archive:amnd-winter-2013:c-6:contax:none
woods-panthers,amnd-winter-2013-c-6,Woods Panthers,,archive:amnd-winter-2013:c-6:woods-panthers:none
harlequin,amnd-winter-2013-c-6,Harlequin,,archive:amnd-winter-2013:c-6:harlequin:none
oakdale-netball-club-sa,amnd-winter-2013-inter-1,Oakdale Phoenix,,archive:amnd-winter-2013:inter-1:oakdale-netball-club-sa:none
garville,amnd-winter-2013-inter-1,Garville,,archive:amnd-winter-2013:inter-1:garville:none
contax,amnd-winter-2013-inter-1,Contax,,archive:amnd-winter-2013:inter-1:contax:none
norwood-netball-club,amnd-winter-2013-inter-1,Newton Jaguars,,archive:amnd-winter-2013:inter-1:norwood-netball-club:none
matrics,amnd-winter-2013-inter-1,Matrics,,archive:amnd-winter-2013:inter-1:matrics:none
tango-netball-club-inc,amnd-winter-2013-inter-1,Tango,,archive:amnd-winter-2013:inter-1:tango-netball-club-inc:none
metro-jets,amnd-winter-2013-inter-1,Western Jets,,archive:amnd-winter-2013:inter-1:metro-jets:none
harlequin,amnd-winter-2013-inter-1,Harlequin,,archive:amnd-winter-2013:inter-1:harlequin:none
adelaide-cougars,amnd-winter-2013-inter-1,Adelaide Cougars,,archive:amnd-winter-2013:inter-1:adelaide-cougars:none
woods-panthers,amnd-winter-2013-inter-1,Woods Panthers,,archive:amnd-winter-2013:inter-1:woods-panthers:none
matrics,amnd-winter-2013-inter-2,Matrics,,archive:amnd-winter-2013:inter-2:matrics:none
contax,amnd-winter-2013-inter-2,Contax,1,archive:amnd-winter-2013:inter-2:contax:1
contax,amnd-winter-2013-inter-2,Contax,2,archive:amnd-winter-2013:inter-2:contax:2
oakdale-netball-club-sa,amnd-winter-2013-inter-2,Oakdale Phoenix,,archive:amnd-winter-2013:inter-2:oakdale-netball-club-sa:none
tango-netball-club-inc,amnd-winter-2013-inter-2,Tango,,archive:amnd-winter-2013:inter-2:tango-netball-club-inc:none
metro-jets,amnd-winter-2013-inter-2,Western Jets,,archive:amnd-winter-2013:inter-2:metro-jets:none
garville,amnd-winter-2013-inter-2,Garville,,archive:amnd-winter-2013:inter-2:garville:none
norwood-netball-club,amnd-winter-2013-inter-2,Newton Jaguars,,archive:amnd-winter-2013:inter-2:norwood-netball-club:none
woods-panthers,amnd-winter-2013-inter-3,Woods Panthers,1,archive:amnd-winter-2013:inter-3:woods-panthers:1
matrics,amnd-winter-2013-inter-3,Matrics,,archive:amnd-winter-2013:inter-3:matrics:none
metro-jets,amnd-winter-2013-inter-3,Western Jets,,archive:amnd-winter-2013:inter-3:metro-jets:none
tango-netball-club-inc,amnd-winter-2013-inter-3,Tango,,archive:amnd-winter-2013:inter-3:tango-netball-club-inc:none
oakdale-netball-club-sa,amnd-winter-2013-inter-3,Oakdale Phoenix,,archive:amnd-winter-2013:inter-3:oakdale-netball-club-sa:none
woods-panthers,amnd-winter-2013-inter-3,Woods Panthers,2,archive:amnd-winter-2013:inter-3:woods-panthers:2
adelaide-wildcats,amnd-winter-2013-inter-3,Adelaide Wildcats,,archive:amnd-winter-2013:inter-3:adelaide-wildcats:none
garville,amnd-winter-2013-inter-3,Garville,,archive:amnd-winter-2013:inter-3:garville:none
harlequin,amnd-winter-2013-inter-3,Harlequin,,archive:amnd-winter-2013:inter-3:harlequin:none
metro-jets,amnd-winter-2013-inter-4,Western Jets,,archive:amnd-winter-2013:inter-4:metro-jets:none
northeast-zodiac,amnd-winter-2013-inter-4,Northeast Zodiac,,archive:amnd-winter-2013:inter-4:northeast-zodiac:none
fielders-flames,amnd-winter-2013-inter-4,Flames,,archive:amnd-winter-2013:inter-4:fielders-flames:none
contax,amnd-winter-2013-inter-4,Contax,1,archive:amnd-winter-2013:inter-4:contax:1
norwood-netball-club,amnd-winter-2013-inter-4,Newton Jaguars,,archive:amnd-winter-2013:inter-4:norwood-netball-club:none
adelaide-cougars,amnd-winter-2013-inter-4,Adelaide Cougars,,archive:amnd-winter-2013:inter-4:adelaide-cougars:none
cheerio-netball-club,amnd-winter-2013-inter-4,Cheerio Phoenix,,archive:amnd-winter-2013:inter-4:cheerio-netball-club:none
oakdale-netball-club-sa,amnd-winter-2013-inter-4,Oakdale Phoenix,,archive:amnd-winter-2013:inter-4:oakdale-netball-club-sa:none
tango-netball-club-inc,amnd-winter-2013-inter-4,Tango,,archive:amnd-winter-2013:inter-4:tango-netball-club-inc:none
contax,amnd-winter-2013-inter-4,Contax,2,archive:amnd-winter-2013:inter-4:contax:2
garville,amnd-winter-2013-inter-5,Garville,,archive:amnd-winter-2013:inter-5:garville:none
metro-jets,amnd-winter-2013-inter-5,Western Jets,1,archive:amnd-winter-2013:inter-5:metro-jets:1
adelaide-cougars,amnd-winter-2013-inter-5,Adelaide Cougars,1,archive:amnd-winter-2013:inter-5:adelaide-cougars:1
matrics,amnd-winter-2013-inter-5,Matrics,,archive:amnd-winter-2013:inter-5:matrics:none
tango-netball-club-inc,amnd-winter-2013-inter-5,Tango,,archive:amnd-winter-2013:inter-5:tango-netball-club-inc:none
semaphore,amnd-winter-2013-inter-5,Semaphore,,archive:amnd-winter-2013:inter-5:semaphore:none
woods-panthers,amnd-winter-2013-inter-5,Woods Panthers,,archive:amnd-winter-2013:inter-5:woods-panthers:none
adelaide-cougars,amnd-winter-2013-inter-5,Adelaide Cougars,2,archive:amnd-winter-2013:inter-5:adelaide-cougars:2
oakdale-netball-club-sa,amnd-winter-2013-inter-5,Oakdale Phoenix,,archive:amnd-winter-2013:inter-5:oakdale-netball-club-sa:none
metro-jets,amnd-winter-2013-inter-5,Western Jets,2,archive:amnd-winter-2013:inter-5:metro-jets:2
oakdale-netball-club-sa,amnd-winter-2013-junior-1,Oakdale Phoenix,,archive:amnd-winter-2013:junior-1:oakdale-netball-club-sa:none
contax,amnd-winter-2013-junior-1,Contax,,archive:amnd-winter-2013:junior-1:contax:none
