grade_key,club_key,squad_number,playhq_id,display_name,ladder_position,position_uncertain,played,won,drawn,lost,byes,goals_for,goals_against,goal_difference,points,percentage,shots_attempted,shots_scored,source,placement_basis,notes,scraped_at
amnd-winter-2000-junior-1,garville,,archive:amnd-winter-2000:junior-1:garville:none,Garville,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-1,matrics,,archive:amnd-winter-2000:junior-1:matrics:none,Matrics,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-1,cheerio-netball-club,,archive:amnd-winter-2000:junior-1:cheerio-netball-club:none,Cheerio,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-1,adelaide-cougars,,archive:amnd-winter-2000:junior-1:adelaide-cougars:none,Adelaide Cougars,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-1,woods-panthers,,archive:amnd-winter-2000:junior-1:woods-panthers:none,Woods Panthers,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-1,contax,1,archive:amnd-winter-2000:junior-1:contax:1,Contax,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-1,contax,2,archive:amnd-winter-2000:junior-1:contax:2,Contax,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-1,tango-netball-club-inc,,archive:amnd-winter-2000:junior-1:tango-netball-club-inc:none,Tango,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-1,harlequin,,archive:amnd-winter-2000:junior-1:harlequin:none,Harlequin,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-1,norwood-netball-club,,archive:amnd-winter-2000:junior-1:norwood-netball-club:none,Newton Jaguars,10,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-2,tango-netball-club-inc,,archive:amnd-winter-2000:junior-2:tango-netball-club-inc:none,Tango,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-2,cheerio-netball-club,,archive:amnd-winter-2000:junior-2:cheerio-netball-club:none,Cheerio,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-2,garville,,archive:amnd-winter-2000:junior-2:garville:none,Garville,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-2,matrics,,archive:amnd-winter-2000:junior-2:matrics:none,Matrics,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-2,norwood-netball-club,,archive:amnd-winter-2000:junior-2:norwood-netball-club:none,Newton Jaguars,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-2,contax,,archive:amnd-winter-2000:junior-2:contax:none,Contax,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-2,adelaide-cougars,,archive:amnd-winter-2000:junior-2:adelaide-cougars:none,Adelaide Cougars,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-2,harlequin,,archive:amnd-winter-2000:junior-2:harlequin:none,Harlequin,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-2,oakdale-netball-club-sa,,archive:amnd-winter-2000:junior-2:oakdale-netball-club-sa:none,Oakdale,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-2,woods-panthers,,archive:amnd-winter-2000:junior-2:woods-panthers:none,Woods Panthers,10,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-3,garville,,archive:amnd-winter-2000:junior-3:garville:none,Garville,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-3,tango-netball-club-inc,,archive:amnd-winter-2000:junior-3:tango-netball-club-inc:none,Tango,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-3,brahma-united,,archive:amnd-winter-2000:junior-3:brahma-united:none,Brahma United,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-3,glandore,,archive:amnd-winter-2000:junior-3:glandore:none,Glandore,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-3,contax,,archive:amnd-winter-2000:junior-3:contax:none,Contax,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-3,oakdale-netball-club-sa,,archive:amnd-winter-2000:junior-3:oakdale-netball-club-sa:none,Oakdale,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-3,woods-panthers,,archive:amnd-winter-2000:junior-3:woods-panthers:none,Woods Panthers,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-3,cheerio-netball-club,,archive:amnd-winter-2000:junior-3:cheerio-netball-club:none,Cheerio,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-4,garville,,archive:amnd-winter-2000:junior-4:garville:none,Garville,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-4,norwood-netball-club,,archive:amnd-winter-2000:junior-4:norwood-netball-club:none,Newton Jaguars,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-4,adelaide-cougars,,archive:amnd-winter-2000:junior-4:adelaide-cougars:none,Adelaide Cougars,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-4,matrics,,archive:amnd-winter-2000:junior-4:matrics:none,Matrics,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-4,contax,,archive:amnd-winter-2000:junior-4:contax:none,Contax,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-4,cheerio-netball-club,,archive:amnd-winter-2000:junior-4:cheerio-netball-club:none,Cheerio,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-4,woods-panthers,,archive:amnd-winter-2000:junior-4:woods-panthers:none,Woods Panthers,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-4,harlequin,,archive:amnd-winter-2000:junior-4:harlequin:none,Harlequin,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-5,garville,,archive:amnd-winter-2000:junior-5:garville:none,Garville,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-5,contax,,archive:amnd-winter-2000:junior-5:contax:none,Contax,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-5,adelaide-cougars,,archive:amnd-winter-2000:junior-5:adelaide-cougars:none,Adelaide Cougars,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-5,glandore,,archive:amnd-winter-2000:junior-5:glandore:none,Glandore,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-5,matrics,,archive:amnd-winter-2000:junior-5:matrics:none,Matrics,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-5,oakdale-netball-club-sa,,archive:amnd-winter-2000:junior-5:oakdale-netball-club-sa:none,Oakdale,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-5,woods-panthers,,archive:amnd-winter-2000:junior-5:woods-panthers:none,Woods Panthers,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-5,tango-netball-club-inc,,archive:amnd-winter-2000:junior-5:tango-netball-club-inc:none,Tango,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-6,hallett-cove,,archive:amnd-winter-2000:junior-6:hallett-cove:none,Hallett Cove,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-6,garville,2,archive:amnd-winter-2000:junior-6:garville:2,Garville,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-6,norwood-netball-club,,archive:amnd-winter-2000:junior-6:norwood-netball-club:none,Newton Jaguars,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-6,matrics,,archive:amnd-winter-2000:junior-6:matrics:none,Matrics,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-6,adelaide-cougars,,archive:amnd-winter-2000:junior-6:adelaide-cougars:none,Adelaide Cougars,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-6,woods-panthers,,archive:amnd-winter-2000:junior-6:woods-panthers:none,Woods Panthers,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-6,garville,1,archive:amnd-winter-2000:junior-6:garville:1,Garville,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-6,cheerio-netball-club,,archive:amnd-winter-2000:junior-6:cheerio-netball-club:none,Cheerio,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-7,metro-magic,,archive:amnd-winter-2000:junior-7:metro-magic:none,Metro Magic,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-7,oakdale-netball-club-sa,,archive:amnd-winter-2000:junior-7:oakdale-netball-club-sa:none,Oakdale,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-7,garville,,archive:amnd-winter-2000:junior-7:garville:none,Garville,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-7,clovelly-park,,archive:amnd-winter-2000:junior-7:clovelly-park:none,Clovelly Park,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-7,woods-panthers,,archive:amnd-winter-2000:junior-7:woods-panthers:none,Woods Panthers,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-junior-7,glandore,,archive:amnd-winter-2000:junior-7:glandore:none,Glandore,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-1,matrics,,archive:amnd-winter-2000:primary-1:matrics:none,Matrics,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-1,contax,,archive:amnd-winter-2000:primary-1:contax:none,Contax,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-1,harlequin,,archive:amnd-winter-2000:primary-1:harlequin:none,Harlequin,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-1,oakdale-netball-club-sa,,archive:amnd-winter-2000:primary-1:oakdale-netball-club-sa:none,Oakdale,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-1,cheerio-netball-club,,archive:amnd-winter-2000:primary-1:cheerio-netball-club:none,Cheerio,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-1,woods-panthers,,archive:amnd-winter-2000:primary-1:woods-panthers:none,Woods Panthers,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-1,adelaide-cougars,,archive:amnd-winter-2000:primary-1:adelaide-cougars:none,Adelaide Cougars,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-1,norwood-netball-club,,archive:amnd-winter-2000:primary-1:norwood-netball-club:none,Newton Jaguars,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-2,garville,1,archive:amnd-winter-2000:primary-2:garville:1,Garville,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-2,contax,,archive:amnd-winter-2000:primary-2:contax:none,Contax,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-2,meadows,,archive:amnd-winter-2000:primary-2:meadows:none,Meadows,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-2,cheerio-netball-club,,archive:amnd-winter-2000:primary-2:cheerio-netball-club:none,Cheerio,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-2,woods-panthers,,archive:amnd-winter-2000:primary-2:woods-panthers:none,Woods Panthers,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-2,garville,2,archive:amnd-winter-2000:primary-2:garville:2,Garville,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-2,tango-netball-club-inc,,archive:amnd-winter-2000:primary-2:tango-netball-club-inc:none,Tango,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-2,norwood-netball-club,,archive:amnd-winter-2000:primary-2:norwood-netball-club:none,Newton Jaguars,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-3,adelaide-cougars,,archive:amnd-winter-2000:primary-3:adelaide-cougars:none,Adelaide Cougars,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-3,oakdale-netball-club-sa,,archive:amnd-winter-2000:primary-3:oakdale-netball-club-sa:none,Oakdale,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-3,contax,,archive:amnd-winter-2000:primary-3:contax:none,Contax,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-3,woods-panthers,,archive:amnd-winter-2000:primary-3:woods-panthers:none,Woods Panthers,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-3,norwood-netball-club,,archive:amnd-winter-2000:primary-3:norwood-netball-club:none,Newton Jaguars,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-3,tango-netball-club-inc,,archive:amnd-winter-2000:primary-3:tango-netball-club-inc:none,Tango,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-3,garville,,archive:amnd-winter-2000:primary-3:garville:none,Garville,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-3,matrics,,archive:amnd-winter-2000:primary-3:matrics:none,Matrics,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-4,adelaide-cougars,,archive:amnd-winter-2000:primary-4:adelaide-cougars:none,Adelaide Cougars,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-4,contax,,archive:amnd-winter-2000:primary-4:contax:none,Contax,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-4,woods-panthers,1,archive:amnd-winter-2000:primary-4:woods-panthers:1,Woods Panthers,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-4,norwood-netball-club,,archive:amnd-winter-2000:primary-4:norwood-netball-club:none,Newton Jaguars,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-4,oakdale-netball-club-sa,,archive:amnd-winter-2000:primary-4:oakdale-netball-club-sa:none,Oakdale,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-4,woods-panthers,2,archive:amnd-winter-2000:primary-4:woods-panthers:2,Woods Panthers,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-4,cheerio-netball-club,,archive:amnd-winter-2000:primary-4:cheerio-netball-club:none,Cheerio,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-primary-4,garville,,archive:amnd-winter-2000:primary-4:garville:none,Garville,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-sub-junior-1,harlequin,,archive:amnd-winter-2000:sub-junior-1:harlequin:none,Harlequin,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-sub-junior-1,matrics,,archive:amnd-winter-2000:sub-junior-1:matrics:none,Matrics,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-sub-junior-1,tango-netball-club-inc,,archive:amnd-winter-2000:sub-junior-1:tango-netball-club-inc:none,Tango,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-sub-junior-1,adelaide-cougars,,archive:amnd-winter-2000:sub-junior-1:adelaide-cougars:none,Adelaide Cougars,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-sub-junior-1,garville,,archive:amnd-winter-2000:sub-junior-1:garville:none,Garville,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-sub-junior-1,woods-panthers,,archive:amnd-winter-2000:sub-junior-1:woods-panthers:none,Woods Panthers,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-sub-junior-1,contax,,archive:amnd-winter-2000:sub-junior-1:contax:none,Contax,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-sub-junior-1,oakdale-netball-club-sa,,archive:amnd-winter-2000:sub-junior-1:oakdale-netball-club-sa:none,Oakdale,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-sub-junior-2,garville,,archive:amnd-winter-2000:sub-junior-2:garville:none,Garville,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-sub-junior-2,matrics,,archive:amnd-winter-2000:sub-junior-2:matrics:none,Matrics,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2000-sub-junior-2,norwood-netball-club,,archive:amnd-winter-2000:sub-junior-2:norwood-netball-club:none,Newton Jaguars,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
